B-1-1200,Descarga,Ct_192_I
B-1-1200,Descarga,Ct_193_R
B-1-1200,Descarga,Ct_194_L
B-1-1200,Descarga,Ct_195_I
B-1-1200,Descarga,Ct_196_R
B-1-1200,Descarga,Ct_197_C
B-1-1200,Descarga,Ct_198_C
B-1-1200,Descarga,Ct_199_L
B-1-1200,Descarga,Ct_200_I
B-1-1200,Descarga,Ct_201_L
B-1-1200,Descarga,Ct_202_C
B-1-1200,Descarga,Ct_203_C
B-1-1200,Descarga,Ct_204_C
B-1-1200,Descarga,Ct_205_L
B-1-1200,Descarga,Ct_206_C
B-1-1200,Descarga,Ct_207_L
B-1-1200,Descarga,Ct_208_L
B-1-1200,Descarga,Ct_209_L
B-1-1200,Descarga,Ct_210_I
B-1-1200,Descarga,Ct_211_I
B-1-1200,Descarga,Ct_212_I
B-1-1200,Descarga,Ct_213_R
B-1-1200,Descarga,Ct_214_C
B-1-1200,Descarga,Ct_215_L
B-1-1200,Descarga,Ct_216_R
B-1-1200,Descarga,Ct_217_L
B-1-1200,Descarga,Ct_218_C
B-1-1200,Descarga,Ct_219_R
B-1-1200,Descarga,Ct_220_L
B-1-1200,Descarga,Ct_221_C
B-1-1200,Descarga,Ct_222_L
B-1-1200,Descarga,Ct_223_C
B-1-1200,Descarga,Ct_224_I
B-1-1200,Descarga,Ct_225_R
B-1-1200,Descarga,Ct_226_I
B-1-1200,Descarga,Ct_227_R
B-1-1200,Descarga,Ct_228_I
B-1-1200,Descarga,Ct_229_R
B-1-1200,Descarga,Ct_230_I
B-1-1200,Descarga,Ct_231_R
B-1-1200,Descarga,Ct_232_R
B-1-1200,Descarga,Ct_233_L
B-1-1200,Descarga,Ct_234_C
B-1-1200,Descarga,Ct_235_R
B-1-1200,Descarga,Ct_236_C
B-1-1200,Descarga,Ct_237_C
B-1-1200,Descarga,Ct_238_L
B-1-1200,Descarga,Ct_239_R
B-1-1200,Descarga,Ct_240_C
B-1-1200,Descarga,Ct_241_L
B-1-1200,Descarga,Ct_242_I
B-1-1200,Descarga,Ct_243_C
B-1-1200,Descarga,Ct_244_I
B-1-1200,Descarga,Ct_245_R
B-1-1200,Descarga,Ct_246_I
B-1-1200,Descarga,Ct_247_I
B-1-1200,Descarga,Ct_248_I
B-1-1200,Descarga,Ct_249_R
B-1-1200,Descarga,Ct_250_L
B-1-1200,Descarga,Ct_251_I
B-1-1200,Descarga,Ct_252_L
B-1-1200,Descarga,Ct_253_L
B-1-1200,Descarga,Ct_254_R
B-1-1200,Descarga,Ct_255_L
B-1-1200,Descarga,Ct_256_C
B-1-1200,Descarga,Ct_257_I
B-1-1200,Descarga,Ct_258_L
B-1-1200,Descarga,Ct_259_I
B-1-1200,Descarga,Ct_260_R
B-1-1200,Descarga,Ct_261_C
B-1-1200,Descarga,Ct_262_C
B-1-1200,Descarga,Ct_263_C
B-1-1200,Descarga,Ct_264_L
B-1-1200,Descarga,Ct_265_I
B-1-1200,Descarga,Ct_266_L
B-1-1200,Descarga,Ct_267_C
B-1-1200,Descarga,Ct_268_I
B-1-1200,Descarga,Ct_269_I
B-1-1200,Descarga,Ct_270_I
B-1-1200,Descarga,Ct_271_I
B-1-1200,Descarga,Ct_272_R
B-1-1200,Descarga,Ct_273_L
B-1-1200,Descarga,Ct_274_C
B-1-1200,Descarga,Ct_275_L
B-1-1200,Descarga,Ct_276_C
B-1-1200,Descarga,Ct_277_C
B-1-1200,Descarga,Ct_278_C
B-1-1200,Descarga,Ct_279_R
B-1-1200,Descarga,Ct_280_L
B-1-1200,Descarga,Ct_281_L
B-1-1200,Descarga,Ct_282_I
B-1-1200,Descarga,Ct_283_I
B-1-1200,Descarga,Ct_284_C
B-1-1200,Descarga,Ct_285_L
B-1-1200,Descarga,Ct_286_L
B-1-1200,Descarga,Ct_287_I
B-1-1200,Descarga,Ct_288_C
B-1-1200,Descarga,Ct_289_R
B-1-1200,Descarga,Ct_290_R
B-1-1200,Descarga,Ct_291_L
B-1-1200,Descarga,Ct_292_L
B-1-1200,Descarga,Ct_293_R
B-1-1200,Descarga,Ct_294_R
B-1-1200,Descarga,Ct_295_I
B-1-1200,Descarga,Ct_296_R
B-1-1200,Descarga,Ct_297_L
B-1-1200,Descarga,Ct_298_I
B-1-1200,Descarga,Ct_299_I
B-1-1200,Descarga,Ct_300_R
B-1-1200,Descarga,Ct_301_R
B-1-1200,Descarga,Ct_302_L
B-1-1200,Descarga,Ct_303_L
B-1-1200,Descarga,Ct_304_I
B-1-1200,Descarga,Ct_305_R
B-1-1200,Descarga,Ct_306_C
B-1-1200,Descarga,Ct_307_I
B-1-1200,Descarga,Ct_308_L
B-1-1200,Descarga,Ct_309_I
B-1-1200,Descarga,Ct_310_C
B-1-1200,Descarga,Ct_311_C
B-1-1200,Descarga,Ct_312_R
B-1-1200,Descarga,Ct_313_I
B-1-1200,Descarga,Ct_314_L
B-1-1200,Descarga,Ct_315_C
B-1-1200,Descarga,Ct_316_L
B-1-1200,Descarga,Ct_317_I
B-1-1200,Descarga,Ct_318_C
B-1-1200,Descarga,Ct_319_R
B-1-1200,Descarga,Ct_320_L
B-1-1200,Descarga,Ct_321_C
B-1-1200,Descarga,Ct_322_L
B-1-1200,Descarga,Ct_323_L
B-1-1200,Descarga,Ct_324_I
B-1-1200,Descarga,Ct_325_I
B-1-1200,Descarga,Ct_326_I
B-1-1200,Descarga,Ct_327_C
B-1-1200,Descarga,Ct_328_L
B-1-1200,Descarga,Ct_329_R
B-1-1200,Descarga,Ct_330_C
B-1-1200,Descarga,Ct_331_C
B-1-1200,Descarga,Ct_332_I
B-1-1200,Descarga,Ct_333_L
B-1-1200,Descarga,Ct_334_L
B-1-1200,Descarga,Ct_335_C
B-1-1200,Descarga,Ct_336_C
B-1-1200,Descarga,Ct_337_L
B-1-1200,Descarga,Ct_338_C
B-1-1200,Descarga,Ct_339_C
B-1-1200,Descarga,Ct_340_C
B-1-1200,Descarga,Ct_341_L
B-1-1200,Descarga,Ct_342_R
B-1-1200,Descarga,Ct_343_C
B-1-1200,Descarga,Ct_344_I
B-1-1200,Descarga,Ct_345_I
B-1-1200,Descarga,Ct_346_I
B-1-1200,Descarga,Ct_347_I
B-1-1200,Descarga,Ct_348_I
B-1-1200,Descarga,Ct_349_I
B-1-1200,Descarga,Ct_350_L
B-1-1200,Descarga,Ct_351_I
B-1-1200,Descarga,Ct_352_R
B-1-1200,Descarga,Ct_353_C
B-1-1200,Descarga,Ct_354_L
B-1-1200,Descarga,Ct_355_C
B-1-1200,Descarga,Ct_356_R
B-1-1200,Descarga,Ct_357_L
B-1-1200,Descarga,Ct_358_I
B-1-1200,Descarga,Ct_359_R
B-1-1200,Descarga,Ct_360_I
B-1-1200,Descarga,Ct_361_C
B-1-1200,Descarga,Ct_362_L
B-1-1200,Descarga,Ct_363_I
B-1-1200,Descarga,Ct_364_C
B-1-1200,Descarga,Ct_365_L
B-1-1200,Descarga,Ct_366_R
B-1-1200,Descarga,Ct_367_L
B-1-1200,Descarga,Ct_368_R
B-1-1200,Descarga,Ct_369_C
B-1-1200,Descarga,Ct_370_R
B-1-1200,Descarga,Ct_371_C
B-1-1200,Descarga,Ct_372_L
B-1-1200,Descarga,Ct_373_I
B-1-1200,Descarga,Ct_374_R
B-1-1200,Descarga,Ct_375_R
B-1-1200,Descarga,Ct_376_R
B-1-1200,Descarga,Ct_377_C
B-1-1200,Descarga,Ct_378_R
B-1-1200,Descarga,Ct_379_I
B-1-1200,Descarga,Ct_380_R
B-1-1200,Descarga,Ct_381_L
B-1-1200,Descarga,Ct_382_R
B-1-1200,Descarga,Ct_383_I
B-1-1200,Descarga,Ct_384_L
B-1-1200,Descarga,Ct_385_R
B-1-1200,Descarga,Ct_386_C
B-1-1200,Descarga,Ct_387_C
B-1-1200,Descarga,Ct_388_I
B-1-1200,Descarga,Ct_389_C
B-1-1200,Descarga,Ct_390_C
B-1-1200,Descarga,Ct_391_C
B-1-1200,Descarga,Ct_392_L
B-1-1200,Descarga,Ct_393_L
B-1-1200,Descarga,Ct_394_I
B-1-1200,Descarga,Ct_395_I
B-1-1200,Descarga,Ct_396_I
B-1-1200,Descarga,Ct_397_L
B-1-1200,Descarga,Ct_398_I
B-1-1200,Descarga,Ct_399_I
B-1-1200,Descarga,Ct_400_C
B-1-1200,Descarga,Ct_401_R
B-1-1200,Descarga,Ct_402_R
B-1-1200,Descarga,Ct_403_L
B-1-1200,Descarga,Ct_404_R
B-1-1200,Descarga,Ct_405_C
B-2-1200,Descarga,Ct_1_I
B-2-1200,Descarga,Ct_2_R
B-2-1200,Descarga,Ct_3_L
B-2-1200,Descarga,Ct_4_I
B-2-1200,Descarga,Ct_5_R
B-2-1200,Descarga,Ct_6_R
B-2-1200,Descarga,Ct_7_I
B-2-1200,Descarga,Ct_8_L
B-2-1200,Descarga,Ct_9_I
B-2-1200,Descarga,Ct_10_L
B-2-1200,Descarga,Ct_11_L
B-2-1200,Descarga,Ct_12_L
B-2-1200,Descarga,Ct_13_I
B-2-1200,Descarga,Ct_14_I
B-2-1200,Descarga,Ct_15_I
B-2-1200,Descarga,Ct_16_C
B-2-1200,Descarga,Ct_17_R
B-2-1200,Descarga,Ct_18_L
B-2-1200,Descarga,Ct_19_R
B-2-1200,Descarga,Ct_20_C
B-2-1200,Descarga,Ct_21_I
B-2-1200,Descarga,Ct_22_I
B-2-1200,Descarga,Ct_23_R
B-2-1200,Descarga,Ct_24_C
B-2-1200,Descarga,Ct_25_I
B-2-1200,Descarga,Ct_26_I
B-2-1200,Descarga,Ct_27_I
B-2-1200,Descarga,Ct_28_L
B-2-1200,Descarga,Ct_29_R
B-2-1200,Descarga,Ct_30_I
B-2-1200,Descarga,Ct_31_L
B-2-1200,Descarga,Ct_32_L
B-2-1200,Descarga,Ct_33_L
B-2-1200,Descarga,Ct_34_L
B-2-1200,Descarga,Ct_35_C
B-2-1200,Descarga,Ct_36_R
B-2-1200,Descarga,Ct_37_L
B-2-1200,Descarga,Ct_38_I
B-2-1200,Descarga,Ct_39_L
B-2-1200,Descarga,Ct_40_L
B-2-1200,Descarga,Ct_41_I
B-2-1200,Descarga,Ct_42_R
B-2-1200,Descarga,Ct_43_C
B-2-1200,Descarga,Ct_44_R
B-2-1200,Descarga,Ct_45_L
B-2-1200,Descarga,Ct_46_R
B-2-1200,Descarga,Ct_47_C
B-2-1200,Descarga,Ct_48_L
B-2-1200,Descarga,Ct_49_C
B-2-1200,Descarga,Ct_50_C
B-2-1200,Descarga,Ct_51_L
B-2-1200,Descarga,Ct_52_R
B-2-1200,Descarga,Ct_53_R
B-2-1200,Descarga,Ct_54_L
B-2-1200,Descarga,Ct_55_R
B-2-1200,Descarga,Ct_56_I
B-2-1200,Descarga,Ct_57_R
B-2-1200,Descarga,Ct_58_R
B-2-1200,Descarga,Ct_59_L
B-2-1200,Descarga,Ct_60_R
B-2-1200,Descarga,Ct_61_C
B-2-1200,Descarga,Ct_62_C
B-2-1200,Descarga,Ct_63_R
B-2-1200,Descarga,Ct_64_L
B-2-1200,Descarga,Ct_65_C
B-2-1200,Descarga,Ct_66_L
B-2-1200,Descarga,Ct_67_R
B-2-1200,Descarga,Ct_68_I
B-2-1200,Descarga,Ct_69_I
B-2-1200,Descarga,Ct_70_I
B-2-1200,Descarga,Ct_71_R
B-2-1200,Descarga,Ct_72_L
B-2-1200,Descarga,Ct_73_I
B-2-1200,Descarga,Ct_74_L
B-2-1200,Descarga,Ct_75_C
B-2-1200,Descarga,Ct_76_L
B-2-1200,Descarga,Ct_77_I
B-2-1200,Descarga,Ct_78_R
B-2-1200,Descarga,Ct_79_R
B-2-1200,Descarga,Ct_80_I
B-2-1200,Descarga,Ct_81_C
B-2-1200,Descarga,Ct_82_C
B-2-1200,Descarga,Ct_83_C
B-2-1200,Descarga,Ct_84_C
B-2-1200,Descarga,Ct_85_L
B-2-1200,Descarga,Ct_86_R
B-2-1200,Descarga,Ct_87_C
B-2-1200,Descarga,Ct_88_R
B-2-1200,Descarga,Ct_89_L
B-2-1200,Descarga,Ct_90_L
B-2-1200,Descarga,Ct_91_I
B-2-1200,Descarga,Ct_92_R
B-2-1200,Descarga,Ct_93_R
B-2-1200,Descarga,Ct_94_I
B-2-1200,Descarga,Ct_95_I
B-2-1200,Descarga,Ct_96_L
B-2-1200,Descarga,Ct_97_L
B-2-1200,Descarga,Ct_98_I
B-2-1200,Descarga,Ct_99_C
B-2-1200,Descarga,Ct_100_I
B-2-1200,Descarga,Ct_101_C
B-2-1200,Descarga,Ct_102_L
B-2-1200,Descarga,Ct_103_L
B-2-1200,Descarga,Ct_104_I
B-2-1200,Descarga,Ct_105_R
B-2-1200,Descarga,Ct_106_I
B-2-1200,Descarga,Ct_107_C
B-2-1200,Descarga,Ct_108_C
B-2-1200,Descarga,Ct_109_R
B-2-1200,Descarga,Ct_110_L
B-2-1200,Descarga,Ct_111_L
B-2-1200,Descarga,Ct_112_L
B-2-1200,Descarga,Ct_113_C
B-2-1200,Descarga,Ct_114_L
B-2-1200,Descarga,Ct_115_C
B-2-1200,Descarga,Ct_116_C
B-2-1200,Descarga,Ct_117_C
B-2-1200,Descarga,Ct_118_I
B-2-1200,Descarga,Ct_119_R
B-2-1200,Descarga,Ct_120_C
B-2-1200,Descarga,Ct_121_I
B-2-1200,Descarga,Ct_122_I
B-2-1200,Descarga,Ct_123_L
B-2-1200,Descarga,Ct_124_R
B-2-1200,Descarga,Ct_125_I
B-2-1200,Descarga,Ct_126_C
B-2-1200,Descarga,Ct_127_I
B-2-1200,Descarga,Ct_128_C
B-2-1200,Descarga,Ct_129_C
B-2-1200,Descarga,Ct_130_C
B-2-1200,Descarga,Ct_131_I
B-2-1200,Descarga,Ct_132_I
B-2-1200,Descarga,Ct_133_L
B-2-1200,Descarga,Ct_134_I
B-2-1200,Descarga,Ct_135_I
B-2-1200,Descarga,Ct_136_I
B-2-1200,Descarga,Ct_137_I
B-2-1200,Descarga,Ct_138_C
B-2-1200,Descarga,Ct_139_R
B-2-1200,Descarga,Ct_140_R
B-2-1200,Descarga,Ct_141_R
B-2-1200,Descarga,Ct_142_C
B-2-1200,Descarga,Ct_143_L
B-2-1200,Descarga,Ct_144_I
B-2-1200,Descarga,Ct_145_I
B-2-1200,Descarga,Ct_146_R
B-2-1200,Descarga,Ct_147_L
B-2-1200,Descarga,Ct_148_R
B-2-1200,Descarga,Ct_149_C
B-2-1200,Descarga,Ct_150_R
B-2-1200,Descarga,Ct_151_R
B-2-1200,Descarga,Ct_152_R
B-2-1200,Descarga,Ct_153_R
B-2-1200,Descarga,Ct_154_C
B-2-1200,Descarga,Ct_155_I
B-2-1200,Descarga,Ct_156_I
B-2-1200,Descarga,Ct_157_C
B-2-1200,Descarga,Ct_158_R
B-2-1200,Descarga,Ct_159_C
B-2-1200,Descarga,Ct_160_R
B-2-1200,Descarga,Ct_161_C
B-2-1200,Descarga,Ct_162_C
B-2-1200,Descarga,Ct_163_C
B-2-1200,Descarga,Ct_164_R
B-2-1200,Descarga,Ct_165_I
B-2-1200,Descarga,Ct_166_C
B-2-1200,Descarga,Ct_167_R
B-2-1200,Descarga,Ct_168_R
B-2-1200,Descarga,Ct_169_I
B-2-1200,Descarga,Ct_170_R
B-2-1200,Descarga,Ct_171_L
B-2-1200,Descarga,Ct_172_R
B-2-1200,Descarga,Ct_173_C
B-2-1200,Descarga,Ct_174_R
B-2-1200,Descarga,Ct_175_C
B-2-1200,Descarga,Ct_176_C
B-2-1200,Descarga,Ct_177_R
B-2-1200,Descarga,Ct_178_L
B-2-1200,Descarga,Ct_179_R
B-2-1200,Descarga,Ct_180_L
B-2-1200,Descarga,Ct_181_C
B-2-1200,Descarga,Ct_182_L
B-2-1200,Descarga,Ct_183_I
B-2-1200,Descarga,Ct_184_I
B-2-1200,Descarga,Ct_185_R
B-2-1200,Descarga,Ct_186_C
B-2-1200,Descarga,Ct_187_I
B-2-1200,Descarga,Ct_188_I
B-2-1200,Descarga,Ct_189_R
B-2-1200,Descarga,Ct_190_R
B-2-1200,Descarga,Ct_191_C
B-2-1200,Descarga,Ct_192_I
B-2-1200,Descarga,Ct_193_C
B-2-1200,Descarga,Ct_194_C
B-2-1200,Descarga,Ct_195_R
B-2-1200,Descarga,Ct_196_R
B-2-1200,Descarga,Ct_197_R
B-2-1200,Descarga,Ct_198_L
B-2-1200,Descarga,Ct_199_R
B-2-1200,Descarga,Ct_200_L
B-2-1200,Descarga,Ct_201_R
B-2-1200,Descarga,Ct_202_L
B-2-1200,Descarga,Ct_203_C
B-2-1200,Descarga,Ct_204_C
B-2-1200,Descarga,Ct_205_I
B-2-1200,Descarga,Ct_206_C
B-2-1200,Descarga,Ct_207_I
B-2-1200,Descarga,Ct_208_L
B-2-1200,Descarga,Ct_209_R
B-2-1200,Descarga,Ct_210_R
B-2-1200,Descarga,Ct_211_I
B-2-1200,Descarga,Ct_212_I
B-2-1200,Descarga,Ct_213_L
B-2-1200,Descarga,Ct_214_I
B-2-1200,Descarga,Ct_215_C
B-2-1200,Descarga,Ct_216_L
B-2-1200,Descarga,Ct_217_R
B-2-1200,Descarga,Ct_218_R
B-2-1200,Descarga,Ct_219_C
B-2-1200,Descarga,Ct_220_R
B-2-1200,Descarga,Ct_221_L
B-2-1200,Descarga,Ct_222_L
B-2-1200,Descarga,Ct_223_I
B-2-1200,Descarga,Ct_224_L
B-2-1200,Descarga,Ct_225_R
B-2-1200,Descarga,Ct_226_C
B-2-1200,Descarga,Ct_227_R
B-2-1200,Descarga,Ct_228_C
B-2-1200,Descarga,Ct_229_C
B-2-1200,Descarga,Ct_230_C
B-2-1200,Descarga,Ct_231_R
B-2-1200,Descarga,Ct_232_R
B-2-1200,Descarga,Ct_233_C
B-2-1200,Descarga,Ct_234_R
B-2-1200,Descarga,Ct_235_L
B-2-1200,Descarga,Ct_236_C
B-2-1200,Descarga,Ct_237_I
B-2-1200,Descarga,Ct_238_L
B-2-1200,Descarga,Ct_239_I
B-2-1200,Descarga,Ct_240_R
B-2-1200,Descarga,Ct_241_C
B-2-1200,Descarga,Ct_242_L
B-2-1200,Descarga,Ct_243_C
B-2-1200,Descarga,Ct_244_C
B-2-1200,Descarga,Ct_245_I
B-2-1200,Descarga,Ct_246_R
B-2-1200,Descarga,Ct_247_R
B-2-1200,Descarga,Ct_248_L
B-2-1200,Descarga,Ct_249_C
B-2-1200,Descarga,Ct_250_I
B-2-1200,Descarga,Ct_251_L
B-2-1200,Descarga,Ct_252_C
B-2-1200,Descarga,Ct_253_I
B-2-1200,Descarga,Ct_254_L
B-2-1200,Descarga,Ct_255_L
B-2-1200,Descarga,Ct_256_C
B-2-1200,Descarga,Ct_257_R
B-2-1200,Descarga,Ct_258_I
B-2-1200,Descarga,Ct_259_L
B-2-1200,Descarga,Ct_260_L
B-2-1200,Descarga,Ct_261_I
B-2-1200,Descarga,Ct_262_C
B-2-1200,Descarga,Ct_263_I
B-2-1200,Descarga,Ct_264_R
B-2-1200,Descarga,Ct_265_C
B-2-1200,Descarga,Ct_266_C
B-2-1200,Descarga,Ct_267_I
B-2-1200,Descarga,Ct_268_I
B-2-1200,Descarga,Ct_269_I
B-2-1200,Descarga,Ct_270_C
B-2-1200,Descarga,Ct_271_I
B-2-1200,Descarga,Ct_272_I
B-2-1200,Descarga,Ct_273_C
B-2-1200,Descarga,Ct_274_R
B-2-1200,Descarga,Ct_275_C
B-2-1200,Descarga,Ct_276_I
B-2-1200,Descarga,Ct_277_I
B-2-1200,Descarga,Ct_278_I
B-2-1200,Descarga,Ct_279_I
B-2-1200,Descarga,Ct_280_L
B-2-1200,Descarga,Ct_281_C
B-2-1200,Descarga,Ct_282_I
B-2-1200,Descarga,Ct_283_C
B-2-1200,Descarga,Ct_284_C
B-2-1200,Descarga,Ct_285_I
B-2-1200,Descarga,Ct_286_C
B-2-1200,Descarga,Ct_287_R
B-2-1200,Descarga,Ct_288_L
B-2-1200,Descarga,Ct_289_I
B-2-1200,Descarga,Ct_290_R
B-2-1200,Descarga,Ct_291_I
B-2-1200,Descarga,Ct_292_L
B-2-1200,Descarga,Ct_293_C
B-2-1200,Descarga,Ct_294_I
B-2-1200,Descarga,Ct_295_L
